country,income,changed_behaviors,outside_space
japan,Third quintile,Yes,0
japan,Third quintile,Yes,1
japan,Prefer not to answer,Yes,1
japan,First quintile ,Yes,1
japan,Fifth quintile,Yes,1
japan,First quintile ,Yes,1
japan,First quintile ,Yes,1
japan,Fifth quintile,Yes,1
japan,Third quintile,Yes,1
japan,Fifth quintile,Yes,1
japan,First quintile ,Yes,1
japan,Fourth quintile,Yes,0
japan,Fourth quintile,Yes,1
japan,Fifth quintile,Yes,1
japan,Fifth quintile,No,0
japan,First quintile ,Yes,0
japan,Second quintile,No,1
japan,Fifth quintile,Yes,1
japan,Third quintile,No,1
japan,Third quintile,No,1
japan,Third quintile,Yes,0
japan,Fourth quintile,No,0
japan,Third quintile,No,1
japan,Fourth quintile,Yes,1
japan,First quintile ,No,1
japan,Third quintile,No,1
japan,Fifth quintile,Yes,1
japan,Fourth quintile,Yes,0
japan,First quintile ,Yes,1
japan,Third quintile,Yes,1
japan,Fifth quintile,Yes,1
japan,First quintile ,Yes,1
japan,Fourth quintile,Yes,1
japan,Second quintile,Yes,0
japan,Fifth quintile,Yes,1
japan,First quintile ,Yes,1
japan,Fourth quintile,Yes,1
japan,Fourth quintile,Yes,1
japan,First quintile ,Yes,0
japan,Third quintile,No,1
japan,First quintile ,Yes,1
japan,First quintile ,Yes,0
japan,Third quintile,Yes,0
japan,Fourth quintile,Yes,1
japan,Second quintile,Yes,1
japan,Second quintile,Yes,1
japan,Second quintile,Yes,0
japan,Second quintile,Yes,0
japan,Fourth quintile,Yes,1
japan,First quintile ,Yes,1
japan,Fifth quintile,No,1
japan,Fourth quintile,Yes,1
japan,Third quintile,Yes,1
japan,First quintile ,Yes,0
japan,Fourth quintile,Yes,1
japan,Fifth quintile,Yes,1
japan,First quintile ,Yes,0
japan,First quintile ,Yes,1
japan,Fourth quintile,Yes,1
japan,Second quintile,Yes,0
japan,Fourth quintile,Yes,1
japan,Fifth quintile,Yes,1
japan,First quintile ,Yes,1
japan,Second quintile,Yes,1
japan,Second quintile,Yes,1
japan,Fourth quintile,No,0
japan,Fourth quintile,Yes,0
japan,Fifth quintile,Yes,1
japan,Fifth quintile,Yes,1
japan,Fifth quintile,Yes,1
japan,Fifth quintile,No,1
japan,First quintile ,No,1
japan,Fourth quintile,Yes,0
japan,Fourth quintile,Yes,1
japan,First quintile ,No,1
japan,Third quintile,No,1
japan,First quintile ,Yes,1
japan,First quintile ,No,1
japan,Third quintile,Yes,1
japan,Second quintile,Yes,0
japan,Fifth quintile,Yes,1
japan,Third quintile,Yes,1
japan,First quintile ,Yes,1
japan,First quintile ,Yes,1
japan,Third quintile,Yes,0
japan,Third quintile,No,1
japan,Fifth quintile,Yes,1
japan,Fifth quintile,Yes,1
japan,Second quintile,Yes,0
japan,Fifth quintile,Yes,1
japan,Third quintile,Yes,1
japan,Fourth quintile,Yes,1
japan,Third quintile,Yes,1
japan,First quintile ,Yes,0
japan,Second quintile,Yes,1
japan,Second quintile,No,1
japan,Second quintile,Yes,1
japan,Third quintile,Yes,1
japan,Fifth quintile,Yes,0
japan,First quintile ,Yes,1
japan,Fifth quintile,No,1
japan,Second quintile,Yes,1
japan,Prefer not to answer,Yes,0
japan,Fifth quintile,Yes,1
japan,Second quintile,Yes,1
japan,Fourth quintile,Yes,1
japan,Fifth quintile,No,0
japan,Fifth quintile,Yes,1
japan,Third quintile,Yes,1
japan,First quintile ,Yes,0
japan,Second quintile,Yes,0
japan,First quintile ,Yes,1
japan,Fourth quintile,Yes,1
japan,Fifth quintile,Yes,1
japan,Second quintile,Yes,0
japan,Second quintile,Yes,1
japan,Prefer not to answer,No,1
japan,Third quintile,Yes,0
japan,Second quintile,Yes,0
japan,Fifth quintile,Yes,1
japan,Third quintile,Yes,1
japan,First quintile ,Yes,0
japan,Fifth quintile,Yes,1
japan,Fourth quintile,Yes,1
japan,Third quintile,Yes,0
japan,Third quintile,No,1
japan,Fifth quintile,Yes,1
japan,Prefer not to answer,Yes,1
japan,Fourth quintile,Yes,1
japan,Second quintile,Yes,1
japan,Fourth quintile,Yes,0
japan,Second quintile,Yes,1
japan,Third quintile,Yes,1
japan,First quintile ,Yes,0
japan,Prefer not to answer,Yes,1
japan,Third quintile,Yes,1
japan,Second quintile,Yes,1
japan,Second quintile,Yes,1
japan,Fourth quintile,No,0
japan,Third quintile,Yes,0
japan,Second quintile,Yes,0
japan,Second quintile,Yes,1
japan,Fourth quintile,No,1
japan,First quintile ,Yes,1
japan,Third quintile,Yes,1
japan,Second quintile,Yes,1
japan,Fourth quintile,No,1
japan,Prefer not to answer,Yes,0
japan,First quintile ,Yes,1
japan,Second quintile,No,1
japan,Fifth quintile,No,1
japan,Third quintile,Yes,1
japan,Fourth quintile,Yes,1
japan,Fourth quintile,Yes,1
japan,Fourth quintile,Yes,1
japan,Fifth quintile,Yes,1
japan,First quintile ,Yes,0
japan,Fifth quintile,Yes,1
japan,First quintile ,Yes,1
japan,Second quintile,No,1
japan,Second quintile,Yes,1
japan,Third quintile,No,1
japan,Second quintile,No,0
japan,Second quintile,No,0
japan,Fifth quintile,Yes,1
japan,First quintile ,No,0
japan,Fifth quintile,Yes,1
japan,Third quintile,Yes,0
japan,Third quintile,Yes,0
japan,Fifth quintile,Yes,1
japan,Second quintile,Yes,1
japan,First quintile ,No,0
japan,Second quintile,Yes,0
japan,Second quintile,Yes,1
japan,Second quintile,Yes,1
japan,Fifth quintile,Yes,1
japan,Fourth quintile,Yes,1
japan,First quintile ,Yes,1
japan,Second quintile,Yes,1
japan,First quintile ,Yes,1
japan,Third quintile,Yes,1
japan,First quintile ,No,0
japan,Fifth quintile,No,1
japan,Third quintile,Yes,0
japan,Prefer not to answer,Yes,1
japan,Fifth quintile,Yes,1
japan,Third quintile,Yes,0
japan,First quintile ,No,1
japan,First quintile ,Yes,1
japan,Second quintile,Yes,1
japan,First quintile ,No,0
japan,Third quintile,Yes,1
japan,Fourth quintile,Yes,0
japan,Second quintile,Yes,1
japan,Prefer not to answer,No,0
japan,Second quintile,Yes,1
japan,Fifth quintile,Yes,1
japan,Second quintile,Yes,0
japan,Second quintile,No,1
japan,Third quintile,No,1
japan,Third quintile,Yes,1
japan,First quintile ,Yes,0
japan,Second quintile,Yes,0
japan,Second quintile,Yes,1
japan,Fifth quintile,No,1
japan,Third quintile,Yes,0
japan,Fourth quintile,Yes,1
japan,Fourth quintile,Yes,1
japan,Second quintile,Yes,1
japan,First quintile ,Yes,1
japan,Fourth quintile,Yes,1
japan,Fifth quintile,Yes,1
japan,Third quintile,Yes,0
japan,Third quintile,Yes,1
japan,Second quintile,Yes,0
japan,Fourth quintile,Yes,1
japan,Third quintile,Yes,1
japan,Third quintile,Yes,0
japan,Fifth quintile,Yes,1
japan,Second quintile,No,1
japan,Third quintile,Yes,1
japan,Second quintile,Yes,1
japan,Fifth quintile,Yes,0
japan,Third quintile,Yes,1
japan,First quintile ,Yes,1
japan,Third quintile,Yes,0
japan,Fourth quintile,Yes,1
japan,Fifth quintile,Yes,1
japan,First quintile ,No,0
japan,Second quintile,No,1
japan,First quintile ,Yes,0
japan,Third quintile,Yes,1
japan,First quintile ,No,0
japan,Third quintile,Yes,1
japan,Second quintile,No,0
japan,Third quintile,Yes,1
japan,Third quintile,Yes,1
japan,First quintile ,Yes,1
japan,First quintile ,No,0
japan,Third quintile,No,0
japan,Second quintile,Yes,1
japan,Second quintile,Yes,1
japan,Fourth quintile,Yes,1
japan,Second quintile,No,1
japan,Third quintile,Yes,1
japan,Second quintile,No,1
japan,Second quintile,Yes,1
japan,First quintile ,Yes,1
japan,Third quintile,Yes,1
japan,Fourth quintile,Yes,1
japan,Second quintile,Yes,1
japan,Second quintile,Yes,1
japan,Second quintile,Yes,1
japan,Fourth quintile,Yes,1
japan,Second quintile,Yes,1
japan,First quintile ,Yes,0
japan,Second quintile,Yes,0
japan,Prefer not to answer,Yes,1
japan,Fourth quintile,Yes,1
japan,Prefer not to answer,No,0
japan,First quintile ,Yes,0
japan,Third quintile,No,0
japan,Fourth quintile,Yes,1
japan,Second quintile,Yes,1
japan,Second quintile,Yes,0
japan,Third quintile,No,0
japan,Fourth quintile,Yes,1
japan,Prefer not to answer,No,0
japan,Third quintile,Yes,1
japan,First quintile ,No,1
japan,Third quintile,No,1
japan,Fourth quintile,No,1
japan,Fourth quintile,Yes,1
japan,Third quintile,No,0
japan,Third quintile,Yes,1
japan,First quintile ,Yes,1
japan,Second quintile,Yes,1
japan,Fourth quintile,No,0
japan,Prefer not to answer,No,1
japan,First quintile ,Yes,0
japan,Third quintile,Yes,1
japan,Second quintile,Yes,1
japan,First quintile ,Yes,0
japan,First quintile ,Yes,1
japan,First quintile ,Yes,1
japan,Fifth quintile,Yes,1
japan,Second quintile,No,1
japan,Second quintile,Yes,1
japan,First quintile ,Yes,0
japan,Second quintile,Yes,1
japan,Fourth quintile,Yes,1
korea,First quintile ,Yes,1
korea,Second quintile,Yes,1
korea,First quintile ,No,0
korea,Fourth quintile,Yes,1
korea,Fifth quintile,Yes,1
korea,Second quintile,Yes,0
korea,Third quintile,Yes,1
korea,Prefer not to answer,Yes,1
korea,Fourth quintile,Yes,1
korea,Second quintile,Yes,0
korea,Third quintile,No,1
korea,Fifth quintile,Yes,0
korea,First quintile ,No,0
korea,Second quintile,Yes,0
korea,Second quintile,Yes,1
korea,First quintile ,Yes,1
korea,First quintile ,Yes,1
korea,Fifth quintile,Yes,1
korea,Prefer not to answer,Yes,1
korea,Fourth quintile,Yes,1
korea,First quintile ,Yes,1
korea,Fourth quintile,Yes,1
korea,Third quintile,Yes,1
korea,Third quintile,Yes,1
korea,Second quintile,Yes,1
korea,First quintile ,Yes,1
korea,Fourth quintile,Yes,0
korea,First quintile ,Yes,0
korea,Third quintile,No,1
korea,Third quintile,Yes,1
korea,Third quintile,Yes,0
korea,Fourth quintile,Yes,0
korea,Second quintile,Yes,1
korea,First quintile ,Yes,0
korea,Second quintile,Yes,1
korea,Third quintile,Yes,1
korea,Second quintile,Yes,0
korea,Second quintile,Yes,0
korea,Fourth quintile,No,1
korea,Fourth quintile,Yes,1
korea,Third quintile,Yes,1
korea,Fifth quintile,Yes,1
korea,Third quintile,Yes,0
korea,First quintile ,Yes,1
korea,Fourth quintile,Yes,1
korea,First quintile ,Yes,0
korea,Third quintile,No,1
korea,First quintile ,Yes,1
korea,Third quintile,Yes,1
korea,Second quintile,No,1
korea,Second quintile,Yes,0
korea,Fifth quintile,Yes,0
korea,Fourth quintile,Yes,1
korea,Second quintile,No,0
korea,Fourth quintile,Yes,0
korea,Second quintile,Yes,0
korea,Third quintile,Yes,0
korea,First quintile ,No,0
korea,Fourth quintile,Yes,0
korea,Second quintile,Yes,1
korea,Fourth quintile,Yes,0
korea,Second quintile,Yes,0
korea,Fifth quintile,Yes,1
korea,Second quintile,No,0
korea,First quintile ,Yes,1
korea,First quintile ,Yes,0
korea,First quintile ,No,0
korea,Prefer not to answer,Yes,0
korea,Fourth quintile,Yes,0
korea,First quintile ,Yes,1
korea,First quintile ,Yes,0
korea,First quintile ,No,1
korea,Third quintile,Yes,0
korea,Third quintile,Yes,1
korea,First quintile ,Yes,1
korea,First quintile ,Yes,1
korea,Fourth quintile,Yes,1
korea,Third quintile,Yes,1
korea,Fourth quintile,Yes,1
korea,Prefer not to answer,Yes,1
korea,Third quintile,Yes,0
korea,Fifth quintile,Yes,1
korea,Second quintile,Yes,0
korea,First quintile ,No,1
korea,Second quintile,Yes,1
korea,Third quintile,Yes,1
korea,First quintile ,Yes,0
korea,Fourth quintile,Yes,0
korea,Third quintile,Yes,0
korea,First quintile ,Yes,0
korea,Third quintile,Yes,0
korea,First quintile ,Yes,0
korea,Fifth quintile,Yes,0
korea,Third quintile,No,1
korea,Second quintile,Yes,1
korea,Fourth quintile,Yes,1
korea,Fourth quintile,Yes,0
korea,Second quintile,Yes,1
korea,Fifth quintile,Yes,1
korea,Fifth quintile,Yes,1
korea,Prefer not to answer,Yes,1
korea,Third quintile,Yes,0
korea,Third quintile,No,0
korea,Fourth quintile,Yes,0
korea,First quintile ,Yes,1
korea,Third quintile,Yes,1
korea,Fifth quintile,Yes,1
korea,First quintile ,Yes,1
korea,Third quintile,Yes,1
korea,Prefer not to answer,Yes,0
korea,Third quintile,Yes,0
korea,Prefer not to answer,No,0
korea,Second quintile,Yes,0
korea,Fifth quintile,Yes,1
korea,Third quintile,Yes,1
korea,Fourth quintile,Yes,1
korea,First quintile ,Yes,1
korea,Third quintile,Yes,0
korea,Second quintile,Yes,1
korea,Prefer not to answer,No,0
korea,Second quintile,Yes,1
korea,Fifth quintile,Yes,1
korea,Fifth quintile,Yes,1
korea,First quintile ,Yes,1
korea,First quintile ,No,0
korea,First quintile ,Yes,1
korea,First quintile ,Yes,0
korea,Second quintile,Yes,0
korea,First quintile ,Yes,1
korea,First quintile ,Yes,0
korea,Fifth quintile,Yes,0
korea,Second quintile,Yes,1
korea,First quintile ,Yes,0
korea,Third quintile,No,0
korea,Fourth quintile,Yes,1
korea,First quintile ,Yes,0
korea,First quintile ,Yes,0
korea,Fifth quintile,Yes,0
korea,First quintile ,Yes,0
korea,Fifth quintile,Yes,1
korea,Fourth quintile,Yes,1
korea,First quintile ,Yes,0
korea,Second quintile,Yes,1
korea,Second quintile,Yes,0
korea,First quintile ,Yes,1
korea,Third quintile,Yes,1
korea,Fourth quintile,Yes,1
korea,Second quintile,Yes,1
korea,First quintile ,No,0
korea,Fifth quintile,Yes,1
korea,Fourth quintile,Yes,1
korea,Second quintile,Yes,1
korea,First quintile ,Yes,1
korea,Third quintile,Yes,1
korea,First quintile ,Yes,1
korea,Fourth quintile,Yes,1
korea,Third quintile,Yes,0
korea,Third quintile,Yes,1
korea,Fourth quintile,Yes,1
korea,Second quintile,Yes,1
korea,First quintile ,Yes,1
korea,First quintile ,Yes,1
korea,Fourth quintile,Yes,1
korea,Third quintile,Yes,1
korea,First quintile ,Yes,1
korea,First quintile ,Yes,1
korea,First quintile ,Yes,1
korea,Fifth quintile,Yes,0
korea,Second quintile,Yes,0
korea,Fourth quintile,Yes,1
korea,Second quintile,Yes,0
korea,Fourth quintile,Yes,1
korea,First quintile ,Yes,0
korea,First quintile ,Yes,1
korea,Second quintile,Yes,1
korea,Prefer not to answer,Yes,1
korea,First quintile ,Yes,1
korea,Third quintile,Yes,1
korea,Prefer not to answer,Yes,1
korea,Second quintile,Yes,0
korea,Prefer not to answer,Yes,1
korea,Fifth quintile,Yes,1
korea,Third quintile,Yes,1
korea,Third quintile,Yes,1
korea,Fourth quintile,Yes,0
korea,Second quintile,Yes,0
korea,First quintile ,Yes,0
korea,Second quintile,No,0
korea,Third quintile,Yes,0
korea,Third quintile,Yes,1
korea,Second quintile,Yes,0
korea,Third quintile,Yes,0
korea,Fifth quintile,Yes,1
korea,Fourth quintile,Yes,1
korea,Second quintile,Yes,1
korea,First quintile ,No,0
korea,First quintile ,Yes,0
korea,Third quintile,Yes,1
korea,Fifth quintile,Yes,0
korea,First quintile ,No,0
korea,Third quintile,Yes,1
korea,First quintile ,Yes,1
korea,First quintile ,No,0
korea,Prefer not to answer,Yes,0
korea,Third quintile,No,0
korea,Fourth quintile,Yes,1
korea,Third quintile,Yes,1
korea,Second quintile,Yes,0
korea,Fifth quintile,Yes,1
korea,Third quintile,No,1
korea,Fifth quintile,Yes,0
korea,Fourth quintile,Yes,0
korea,Fifth quintile,Yes,1
korea,Fourth quintile,No,0
korea,Fifth quintile,Yes,1
korea,Fourth quintile,Yes,1
korea,Second quintile,Yes,1
korea,Second quintile,Yes,1
korea,Fifth quintile,Yes,0
korea,Fifth quintile,Yes,1
korea,Third quintile,No,1
korea,Fourth quintile,Yes,1
korea,Fifth quintile,Yes,1
korea,First quintile ,Yes,1
korea,Fourth quintile,Yes,1
korea,First quintile ,No,1
korea,Fourth quintile,Yes,1
korea,First quintile ,Yes,0
korea,First quintile ,Yes,1
korea,Third quintile,Yes,1
korea,Third quintile,Yes,1
korea,Third quintile,Yes,1
korea,Fourth quintile,Yes,1
korea,Fifth quintile,Yes,1
korea,First quintile ,No,0
korea,First quintile ,No,1
korea,Fourth quintile,Yes,1
korea,First quintile ,Yes,1
korea,Third quintile,Yes,0
korea,First quintile ,Yes,1
korea,Second quintile,Yes,0
korea,Fifth quintile,Yes,1
korea,Second quintile,Yes,1
korea,Fourth quintile,Yes,0
korea,Third quintile,Yes,1
korea,Second quintile,Yes,0
korea,Second quintile,Yes,0
korea,Second quintile,No,0
korea,Fifth quintile,Yes,1
korea,Fourth quintile,Yes,1
korea,Fifth quintile,Yes,1
korea,Second quintile,Yes,1
korea,Fifth quintile,Yes,1
korea,Fourth quintile,No,0
korea,Second quintile,No,1
korea,Fifth quintile,Yes,0
korea,Fifth quintile,Yes,1
korea,Third quintile,Yes,0
korea,First quintile ,Yes,0
korea,Fourth quintile,No,1
korea,Third quintile,Yes,0
korea,Third quintile,Yes,1
korea,Third quintile,Yes,1
korea,Fourth quintile,Yes,0
korea,Second quintile,Yes,1
korea,Fifth quintile,Yes,1
korea,First quintile ,No,1
korea,Fifth quintile,Yes,0
korea,Fourth quintile,Yes,0
korea,Fourth quintile,Yes,1
korea,Fourth quintile,Yes,1
korea,Fourth quintile,Yes,1
korea,Fourth quintile,Yes,0
korea,Third quintile,Yes,1
korea,Fourth quintile,Yes,1
korea,Third quintile,Yes,0
korea,Fourth quintile,No,1
korea,Third quintile,Yes,0
korea,Fourth quintile,Yes,1
korea,Third quintile,Yes,1
korea,Third quintile,Yes,1
korea,Second quintile,Yes,1
korea,Prefer not to answer,Yes,0
korea,Fourth quintile,Yes,1
korea,Second quintile,Yes,1
korea,Fifth quintile,Yes,1
korea,Fourth quintile,Yes,1
korea,Second quintile,Yes,0
korea,First quintile ,Yes,0
korea,First quintile ,Yes,1
korea,Third quintile,Yes,0
korea,Fifth quintile,Yes,0
korea,First quintile ,Yes,0
korea,Third quintile,Yes,1
korea,Second quintile,Yes,1
korea,Fourth quintile,Yes,1
korea,Fourth quintile,Yes,0
korea,Fourth quintile,No,1
korea,Second quintile,Yes,1
korea,Fifth quintile,Yes,1
korea,First quintile ,No,0
korea,Third quintile,Yes,1
korea,Third quintile,Yes,0
korea,Fifth quintile,Yes,1
korea,Fifth quintile,Yes,1
korea,Fourth quintile,Yes,1
korea,Fifth quintile,No,1
korea,First quintile ,Yes,0
korea,Third quintile,Yes,0
korea,Fourth quintile,Yes,1
korea,Second quintile,Yes,1
korea,Third quintile,Yes,1
korea,Third quintile,Yes,1
korea,Fifth quintile,Yes,1
korea,Third quintile,Yes,1
korea,Second quintile,Yes,1
korea,First quintile ,Yes,0
korea,Fifth quintile,Yes,1
korea,Fourth quintile,Yes,0
korea,Fifth quintile,Yes,1
korea,Third quintile,Yes,1
korea,First quintile ,No,0
korea,Second quintile,Yes,1
korea,First quintile ,Yes,1
korea,Fifth quintile,Yes,1
korea,Fifth quintile,Yes,0
korea,Third quintile,Yes,1
korea,Third quintile,Yes,1
korea,Prefer not to answer,Yes,0
korea,Fifth quintile,Yes,1
korea,Third quintile,Yes,0
korea,Fifth quintile,Yes,1
korea,Fifth quintile,Yes,1
korea,Fifth quintile,Yes,1
korea,First quintile ,Yes,0
korea,Second quintile,Yes,0
korea,Fourth quintile,Yes,1
korea,Fifth quintile,Yes,1
korea,Third quintile,No,0
korea,Fourth quintile,Yes,0
korea,Fourth quintile,Yes,1
korea,Third quintile,Yes,1
korea,First quintile ,Yes,1
korea,Second quintile,Yes,0
korea,Second quintile,Yes,0
korea,Fourth quintile,Yes,0
korea,Third quintile,No,0
korea,Fourth quintile,Yes,0
korea,Third quintile,Yes,0
korea,Fifth quintile,Yes,1
korea,Fourth quintile,Yes,1
korea,Second quintile,Yes,0
korea,First quintile ,Yes,0
korea,Third quintile,Yes,0
korea,Third quintile,Yes,0
korea,Fifth quintile,Yes,1
korea,Fifth quintile,Yes,0
korea,Prefer not to answer,Yes,0
korea,First quintile ,Yes,1
korea,First quintile ,Yes,1
korea,Third quintile,Yes,1
korea,Fifth quintile,Yes,0
korea,Third quintile,Yes,1
korea,Third quintile,Yes,1
korea,Second quintile,No,0
korea,Fifth quintile,Yes,1
korea,First quintile ,Yes,1
korea,Fifth quintile,Yes,1
korea,First quintile ,Yes,1
korea,Fifth quintile,Yes,1
korea,Third quintile,Yes,1
korea,Fifth quintile,Yes,1
korea,Fifth quintile,Yes,1
korea,Third quintile,No,0
korea,Fifth quintile,Yes,0
korea,Fourth quintile,Yes,1
korea,Second quintile,Yes,0
korea,Third quintile,Yes,0
korea,Fifth quintile,Yes,1
korea,First quintile ,Yes,1
korea,First quintile ,Yes,1
korea,Fifth quintile,No,0
korea,Third quintile,Yes,0
korea,First quintile ,No,0
korea,First quintile ,Yes,0
korea,Third quintile,Yes,0
korea,Second quintile,Yes,0
korea,Fifth quintile,Yes,1
korea,Third quintile,No,1
korea,Prefer not to answer,Yes,0
korea,Fifth quintile,Yes,1
korea,First quintile ,Yes,1
korea,First quintile ,No,0
korea,Third quintile,No,1
korea,Fourth quintile,Yes,1
korea,Fourth quintile,No,1
korea,Second quintile,Yes,1
korea,Second quintile,Yes,1
korea,Fourth quintile,Yes,0
korea,Third quintile,Yes,0
korea,Second quintile,Yes,1
korea,Third quintile,No,1
korea,Third quintile,Yes,1
korea,Third quintile,Yes,0
korea,Fourth quintile,Yes,1
korea,First quintile ,Yes,0
korea,First quintile ,Yes,0
korea,Third quintile,Yes,0
korea,Fifth quintile,Yes,0
korea,Third quintile,Yes,1
korea,First quintile ,No,0
korea,Third quintile,Yes,0
korea,Second quintile,Yes,0
korea,Second quintile,Yes,1
korea,First quintile ,No,1
korea,Second quintile,Yes,0
korea,Fourth quintile,Yes,0
korea,Prefer not to answer,No,0
korea,Second quintile,Yes,0
korea,Fourth quintile,Yes,1
korea,Prefer not to answer,Yes,1
korea,Second quintile,No,1
korea,Fourth quintile,Yes,1
korea,Fifth quintile,Yes,1
korea,Fifth quintile,Yes,1
korea,Fourth quintile,Yes,1
korea,Second quintile,Yes,1
korea,Fourth quintile,Yes,1
korea,Fourth quintile,No,1
korea,First quintile ,Yes,0
korea,Fifth quintile,Yes,0
korea,Fourth quintile,Yes,1
korea,First quintile ,No,0
korea,Second quintile,Yes,1
korea,First quintile ,Yes,1
korea,Third quintile,Yes,0
korea,Fifth quintile,Yes,1
korea,First quintile ,Yes,1
korea,Second quintile,Yes,1
korea,Second quintile,No,1
korea,Fourth quintile,Yes,1
korea,Third quintile,Yes,1
korea,Fifth quintile,Yes,1
korea,Third quintile,Yes,1
korea,Second quintile,Yes,1
korea,First quintile ,Yes,0
korea,Fourth quintile,Yes,1
korea,Second quintile,No,1
korea,Second quintile,Yes,0
korea,Fourth quintile,Yes,0
korea,First quintile ,Yes,1
korea,Third quintile,Yes,1
korea,Fourth quintile,Yes,1
korea,Fourth quintile,Yes,0
korea,Fifth quintile,Yes,1
korea,Third quintile,Yes,1
korea,Prefer not to answer,Yes,1
korea,Fourth quintile,Yes,1
korea,Fifth quintile,No,1
korea,Fifth quintile,Yes,1
korea,First quintile ,Yes,1
korea,Fourth quintile,Yes,1
korea,Fourth quintile,Yes,1
korea,Fourth quintile,Yes,0
korea,Fifth quintile,Yes,1
korea,Third quintile,Yes,1
korea,Second quintile,Yes,0
korea,Fourth quintile,Yes,0
korea,Second quintile,Yes,1
korea,Fourth quintile,Yes,1
korea,Fifth quintile,Yes,1
korea,First quintile ,Yes,1
korea,Fourth quintile,Yes,1
korea,First quintile ,Yes,0
korea,First quintile ,Yes,0
korea,Second quintile,Yes,1
korea,Fourth quintile,Yes,1
korea,First quintile ,Yes,1
korea,First quintile ,Yes,0
korea,Fourth quintile,Yes,0
korea,First quintile ,Yes,0
korea,Fifth quintile,Yes,0
korea,Second quintile,Yes,0
korea,Fourth quintile,Yes,1
korea,Second quintile,No,1
korea,Prefer not to answer,No,1
korea,Second quintile,Yes,1
korea,Prefer not to answer,Yes,0
korea,Second quintile,Yes,1
korea,Second quintile,Yes,1
korea,First quintile ,Yes,0
korea,First quintile ,Yes,1
korea,Third quintile,No,1
korea,First quintile ,Yes,0
korea,First quintile ,Yes,1
korea,Fourth quintile,Yes,0
korea,Fifth quintile,Yes,1
korea,First quintile ,Yes,1
korea,Prefer not to answer,Yes,0
korea,Fourth quintile,Yes,0
korea,Third quintile,Yes,0
korea,Fifth quintile,Yes,0
korea,Fourth quintile,Yes,1
korea,Fourth quintile,Yes,1
korea,Third quintile,Yes,0
korea,First quintile ,No,1
korea,Prefer not to answer,Yes,1
korea,Fifth quintile,Yes,1
korea,Fourth quintile,Yes,0
korea,First quintile ,Yes,0
korea,Third quintile,Yes,1
korea,Third quintile,Yes,0
korea,Prefer not to answer,Yes,0
korea,First quintile ,Yes,1
korea,First quintile ,Yes,0
korea,First quintile ,No,1
korea,Third quintile,Yes,1
korea,Second quintile,Yes,0
korea,First quintile ,No,1
korea,First quintile ,No,0
korea,Fourth quintile,Yes,1
korea,First quintile ,Yes,0
korea,Second quintile,Yes,1
korea,Second quintile,Yes,1
korea,Fifth quintile,Yes,1
korea,First quintile ,No,0
korea,Fourth quintile,Yes,1
korea,Third quintile,Yes,1
korea,Fifth quintile,No,0
korea,Prefer not to answer,Yes,1
korea,Fifth quintile,Yes,1
korea,Fifth quintile,Yes,0
korea,Prefer not to answer,Yes,1
korea,First quintile ,Yes,1
korea,Third quintile,Yes,1
korea,Fifth quintile,Yes,1
korea,First quintile ,Yes,1
korea,Fourth quintile,Yes,1
korea,Fourth quintile,Yes,0
korea,Fourth quintile,Yes,1
korea,Fourth quintile,Yes,1
korea,Fourth quintile,Yes,1
korea,Fifth quintile,Yes,1
korea,Second quintile,Yes,0
korea,Prefer not to answer,Yes,0
korea,Prefer not to answer,No,1
korea,Second quintile,Yes,0
korea,First quintile ,Yes,0
korea,Second quintile,Yes,0
korea,First quintile ,Yes,0
korea,Third quintile,Yes,1
korea,Prefer not to answer,Yes,1
korea,Third quintile,Yes,0
korea,Second quintile,Yes,1
korea,First quintile ,No,1
korea,Prefer not to answer,Yes,0
korea,Second quintile,Yes,0
korea,Third quintile,Yes,0
korea,Fourth quintile,Yes,0
korea,Fifth quintile,Yes,1
korea,First quintile ,Yes,1
korea,Fourth quintile,Yes,1
korea,Prefer not to answer,Yes,0
korea,Third quintile,Yes,1
korea,Third quintile,Yes,0
korea,First quintile ,Yes,0
korea,Third quintile,Yes,0
korea,Third quintile,No,1
korea,Second quintile,Yes,0
korea,Third quintile,Yes,1
korea,First quintile ,Yes,1
korea,Second quintile,Yes,0
korea,Second quintile,Yes,1
korea,Second quintile,Yes,1
korea,Fifth quintile,Yes,1
korea,Fourth quintile,Yes,1
korea,Fifth quintile,Yes,1
korea,Third quintile,No,1
korea,Prefer not to answer,Yes,0
korea,Second quintile,Yes,0
korea,First quintile ,Yes,1
korea,First quintile ,Yes,0
korea,Fourth quintile,Yes,0
korea,Fourth quintile,Yes,0
korea,Second quintile,Yes,1
korea,Fourth quintile,Yes,0
korea,Fifth quintile,Yes,1
korea,Third quintile,Yes,1
korea,Fifth quintile,Yes,0
korea,Fourth quintile,Yes,1
korea,First quintile ,Yes,0
korea,First quintile ,No,1
korea,First quintile ,Yes,0
korea,Second quintile,Yes,0
korea,Second quintile,Yes,1
korea,Second quintile,Yes,0
korea,Fourth quintile,Yes,0
korea,Third quintile,Yes,0
korea,Third quintile,No,0
korea,Fourth quintile,Yes,1
korea,Fourth quintile,Yes,0
korea,Second quintile,Yes,1
korea,Fourth quintile,Yes,1
korea,Fourth quintile,Yes,1
korea,Third quintile,Yes,1
korea,Prefer not to answer,Yes,0
korea,First quintile ,Yes,0
korea,Fifth quintile,Yes,1
korea,Second quintile,Yes,0
